H_sin,H_cos,S,B,H,RGB,HEX,name
0.248351469374622,0.9681398523409268,0.5194071178425238,0.47881740196078515,14.387529508826129,"(122, 73, 58)",#7a493a,purplish-brown
-0.7148660726943626,-0.6981063611793878,0.08732483094806548,0.6906945533769061,225.6795714361884,"(160, 164, 176)",#a0a4b0,cool-grey
0.7247484287621792,0.6862901286561506,0.8172141437074509,0.14849546904107774,46.56122799784443,"(37, 30, 6)",#251e06,dark-brown
-0.7796850203836643,-0.6248469654399169,0.1055154528519977,0.8173058681956538,231.29098342105289,"(186, 189, 208)",#babdd0,cloudy-blue
0.3051919808672715,-0.9509551634150168,0.11896020904849297,0.3642826181187697,162.2068999268178,"(81, 92, 89)",#515c59,gunmetal
-0.4356222448252931,0.8985465447416863,0.3990597646671995,0.1678100122882925,334.1355372691703,"(42, 25, 33)",#2a1921,dark
-0.9986461486911569,-0.014437169818039719,0.06632823847345704,0.9209241006968419,269.17174738998153,"(226, 219, 234)",#e2dbea,light-grey
0.012946263277321596,0.9992667700181204,0.5313369108627757,0.3936543848308566,0.7422690020577004,"(100, 47, 47)",#642f2f,purple-brown
0.8636500339713417,-0.5015098981771742,0.22385868294713865,0.6694212269358141,120.14315599459906,"(132, 170, 132)",#84aa84,greyish-green
-0.12753493842760888,-0.9908396498426726,0.16308844879116094,0.3399110304914924,187.33444263057112,"(72, 84, 86)",#485456,gunmetal
0.6301420061893281,-0.7748781001815743,0.13202915087212164,0.3611301848884827,140.88149518813628,"(79, 92, 84)",#4f5c54,gunmetal
0.5985440283005061,0.8003170799382513,0.7745445592646322,0.8134030082621284,36.7922123026785,"(207, 145, 46)",#cf912e,dull-orange
-0.022153314262185336,0.9990084254948057,0.08360477352795803,0.3999351806838447,358.7296569448989,"(101, 93, 93)",#655d5d,gunmetal
-0.0638784133062743,0.9971451558817255,0.7971032385847412,0.36496611547845015,356.3345666297449,"(93, 18, 23)",#5d1217,claret
-0.5770277431633922,-0.8155388812350206,0.34867065122515284,0.9145287526775412,215.2809978619798,"(151, 185, 233)",#97b9e9,light-grey-blue
0.7716376872488945,0.6349199097599219,0.09783075553666959,0.7318441937390734,50.55172500935348,"(186, 183, 168)",#bab7a8,pinkish-grey
0.5327371567578373,0.8457029844870705,0.18752643774258831,0.7741184015693819,32.208225069345744,"(197, 180, 160)",#c5b4a0,pinkish-grey
0.054191118928017784,0.997501137622083,0.691991481809837,0.922653618409388,3.109643739064335,"(235, 80, 72)",#eb5048,pale-red
-0.4185790322131824,-0.9066886377453376,0.551883254689587,0.178336744349815,204.78073290086294,"(20, 35, 45)",#14232d,dark
0.02609373165804421,0.9988158981450361,0.3007570946730287,0.4700840745355855,1.496492709362944,"(119, 84, 83)",#775453,brownish-purple
0.7271861683256651,0.6846317381619897,0.30975183447044163,0.1982848823984339,46.72646292534244,"(50, 47, 34)",#322f22,dark-grey
-0.6975173763335485,0.7128815687488824,0.5835850850842159,0.8680737411243564,315.6241273542785,"(221, 92, 187)",#dd5cbb,pale-magenta
0.2795573453336504,0.9592874764635084,0.2879216664805945,0.3228583489817614,16.247277394910167,"(82, 65, 58)",#52413a,purple-brown
-0.9919642669339719,0.1065614465718489,0.18583702232430155,0.17763392438314934,276.131467239291,"(41, 36, 45)",#29242d,dark
-0.2776032627516346,-0.9590038147068631,0.8606181465798177,0.31884155961235133,196.14416763297965,"(11, 62, 81)",#0b3e51,dark-teal
-0.15584313803547478,-0.9867872583659181,0.30483979698573793,0.9228441549630224,188.97458804983685,"(163, 224, 235)",#a3e0eb,robin's-egg-blue
-0.47088300273093864,0.8799809381536678,0.6243803708210415,0.8518842745809757,331.8485010566005,"(217, 81, 145)",#d95191,darkish-pink
0.07903514959630914,0.9963015198566378,0.38178257911998215,0.5941789623367645,4.535692319247513,"(151, 98, 93)",#97625d,brownish
-0.02142819827670009,0.9990925673908675,0.7232765590978478,0.767732115677321,358.7713279423035,"(195, 54, 57)",#c33639,dull-red
0.7541644376194948,-0.654886917568859,0.10213346340744772,0.621384103333506,130.9697718526131,"(142, 158, 145)",#8e9e91,grey
-0.2353599140432412,0.9711416275185576,0.11654037113328547,0.6915110954561464,346.37681442282366,"(176, 155, 160)",#b09ba0,greyish
-0.175987463500908,0.9830293630706521,0.16029072553417834,0.24399022208352805,349.85010999659744,"(62, 52, 53)",#3e3435,dark-grey
0.2530662229830426,0.966768535001499,0.09193823422454112,0.8292561085972852,14.668902324645797,"(211, 196, 192)",#d3c4c0,silver
-0.3804667588151174,0.9231943602878683,0.4791967988116861,0.6208535178777395,337.60246676903625,"(158, 82, 110)",#9e526e,light-plum
0.4974810549756317,-0.8663732626718132,0.07498511931717494,0.9207349310094404,150.13508365859553,"(217, 234, 226)",#d9eae2,light-grey
0.9992855025942332,0.005287402526210405,0.09378153637186692,0.8004815494718918,89.69684037099849,"(194, 204, 184)",#c2ccb8,silver
0.10625566305820078,0.9937560593624326,0.5831415645695073,0.46502457732404334,6.103065540748205,"(118, 56, 49)",#763831,purple-brown
0.37485959904549776,0.9264033148886897,0.8144280143678626,0.7028938230032622,22.030212616565567,"(179, 86, 33)",#b35621,sienna
-0.9653763881466513,0.241723879286745,0.8738520718304295,0.13708170965547067,284.05745594890595,"(26, 4, 34)",#1a0422,very-dark-purple
0.5357589515619253,0.8438478214925484,0.2851336650631083,0.9464089756289489,32.411462528784725,"(241, 209, 172)",#f1d1ac,beige
0.6362724694835351,0.7695954692828618,0.8582018413844331,0.32121257077862736,39.582657313291065,"(81, 57, 11)",#51390b,mud-brown
-0.7600628975880765,-0.6482001467480241,0.4144368250405887,0.3077548911990708,229.5416474744674,"(45, 51, 78)",#2d334e,dark-blue-grey
0.3871253015835703,-0.9188971488781033,0.8696183198405334,0.1644832065318239,157.15462931698656,"(5, 41, 28)",#05291c,dark-forest-green
0.6287771129629961,0.7769524826840504,0.22044248352162216,0.622785530628668,38.982777221296544,"(158, 146, 123)",#9e927b,warm-grey
0.35067723058014144,0.9358092285762174,0.6313446365683667,0.28715781458214396,20.542558619451196,"(73, 42, 26)",#492a1a,chocolate
0.13070526763808676,0.990658939853686,0.9257087862959243,0.765821901883283,7.516062220086399,"(195, 37, 14)",#c3250e,rusty-red
-0.436822316998434,-0.898539663118459,0.5035798096353961,0.42140656444230845,205.92656243276613,"(53, 84, 107)",#35546b,dark-grey-blue
0.9751268286375648,-0.21316847323536542,0.5231508928945164,0.39741842683019224,102.3312074891039,"(63, 101, 48)",#3f6530,pine
-0.3593624009992227,-0.9324000836963335,0.08707068975919724,0.9390481609086401,201.07748709435037,"(218, 232, 239)",#dae8ef,ice
0.17802551907179082,0.9828256293486064,0.17284039342397617,0.24504924141602263,10.267030022481313,"(62, 53, 51)",#3e3533,dark-grey
0.9540460744696848,0.29734545534147805,0.0948665029967411,0.8176170774120048,72.68942428888494,"(204, 208, 188)",#ccd0bc,silver
-0.9889603910183875,0.09707862655493515,0.8539978331842888,0.7900569259962049,275.60632432427155,"(131, 29, 201)",#831dc9,purple/blue
-0.14301242779978446,-0.9886337245139158,0.28698260936017816,0.42445431002589806,188.23111803760713,"(77, 103, 108)",#4d676c,slate
0.20308121134834622,-0.9779824841165656,0.24810029335642697,0.5822187506258888,168.26906284179904,"(111, 148, 141)",#6f948d,greyish-teal
-0.4267018224661412,-0.9030365803414488,0.7453544667871311,0.4470069758672707,205.29161812660726,"(29, 78, 113)",#1d4e71,dark-slate-blue
-0.48233607108385657,-0.8750201902991863,0.29227398060294385,0.8107005481618484,208.86480650193815,"(146, 177, 206)",#92b1ce,light-grey-blue
0.7199233680004049,0.6934879632156753,0.39715860577813633,0.9476731171771542,46.07149314195619,"(241, 219, 145)",#f1db91,wheat
-0.7166271669131233,-0.6954319862932472,0.9153671061445339,0.1437502116563366,225.85995207959945,"(3, 11, 36)",#030b24,midnight
0.24833478648651772,0.967989180140731,0.9083160625568143,0.5015635197639119,14.388749527985242,"(127, 39, 11)",#7f270b,reddish-brown
-0.967371591474887,-0.24498559919250135,0.49660235405436226,0.7279317236536484,255.7887032437031,"(117, 93, 185)",#755db9,iris
0.05674958388734952,-0.9959648387195006,0.8605694936457445,0.7498789944189262,176.7388410683174,"(26, 191, 182)",#1abfb6,topaz
0.17446904514635628,-0.9830929684327994,0.30776091961009905,0.18612686038270687,169.9365232426462,"(32, 47, 45)",#202f2d,dark
-0.37340027050719593,-0.926568301231057,0.13792212630000106,0.33910602272228896,201.9490754272118,"(74, 82, 86)",#4a5256,gunmetal
0.6931722734211946,0.7199639562104996,0.1309328821219659,0.5516148899296758,43.91385810121072,"(140, 135, 122)",#8c877a,warm-grey
-0.5658455963984718,-0.821833252391909,0.8812857677910564,0.8813389994781181,214.54804511801936,"(26, 110, 224)",#1a6ee0,azul
-0.9986173305573414,0.00949964171033929,0.35362490707348726,0.19014797838327152,270.54502655116386,"(40, 31, 48)",#281f30,dark
0.8350540792866747,0.549050449645007,0.21041091078614624,0.5978896952457362,56.674965627815695,"(152, 150, 120)",#989678,warm-grey
0.6843452756336436,0.728180009276945,0.636248511830847,0.7045615393716456,43.22251715648573,"(179, 147, 65)",#b39341,dark-tan
0.3162925242516881,0.947665616579281,0.9136203950545161,0.9305734678808754,18.45692843991835,"(237, 87, 20)",#ed5714,reddish-orange
-0.09951990613547607,0.9942911478026135,0.7073042459145328,0.6423965473470427,354.28422688042536,"(163, 47, 58)",#a32f3a,brick
0.5618207778857928,-0.8257699651595005,0.3233539652818231,0.45100176310306206,145.77019927376696,"(77, 115, 93)",#4d735d,gunmetal
